SEASON,PLAYER,TEAM,G,GS,MIN,PTS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,TOV,STL,BLK,PF
2023-24,Atalia Ballesteros,SFA,9,0,3.2,1.4,0.4,1,44.40%,0.2,0.4,50.00%,0.2,0.6,40.00%,0.3,0.4,75.00%,0,0.3,0.3,0,0.1,0,0,0.3
2023-24,Kelis Grant,Sam Houston,16,0,4.6,0.8,0.3,1.4,21.70%,0.3,1,25.00%,0.1,0.4,14.30%,0.1,0.1,100.00%,0.4,0.3,0.6,0.1,0.6,0.3,0,0.6
2023-24,Lauren McCall,San Diego,18,0,4.9,0.7,0.3,0.8,33.30%,0.2,0.4,37.50%,0.1,0.4,28.60%,0.1,0.1,50.00%,0.1,0.4,0.5,0.3,1,0.1,0,0.6
2023-24,Semaya Turner,Towson,11,0,5.5,1.2,0.5,1.5,35.30%,0.5,1.1,50.00%,0,0.5,0.00%,0.1,0.1,100.00%,0.4,0.6,1,0.1,0.6,0.3,0,0.8
2023-24,Macy Wike,USC Upstate,14,0,6.9,0.9,0.2,0.9,25.00%,0.1,0.1,100.00%,0.1,0.8,18.20%,0.4,0.4,83.30%,0,0.4,0.4,0.1,0.4,0.3,0.1,0.6
2023-24,Sarah Linthacum,Missouri,23,0,4.5,0.6,0.2,0.3,50.00%,0.2,0.3,50.00%,0,0,--,0.2,0.4,50.00%,0.3,0.8,1.1,0.1,0.5,0.1,0,0.4
2023-24,Gabrielle Jung,Eastern Wash.,21,0,4.9,0.6,0.3,1,30.00%,0.2,0.4,55.60%,0,0.5,9.10%,0,0,--,0.3,0.6,0.9,0.2,0.3,0.2,0,0.3
2023-24,Heather Hamson,BYU,15,0,2.5,0.9,0.3,0.5,62.50%,0.3,0.5,62.50%,0,0,--,0.2,0.3,60.00%,0.1,0.3,0.4,0.1,0.3,0.1,0.1,0.3
2023-24,Hannah Kelle,Illinois St.,6,0,4.7,2.2,0.8,1,83.30%,0.8,1,83.30%,0,0,--,0.5,0.7,75.00%,0,0.8,0.8,0.3,0,0,0.3,0.3
2023-24,Kendall Renard,Green Bay,16,0,3.4,0.8,0.3,0.6,50.00%,0.3,0.4,83.30%,0,0.3,0.00%,0.2,0.2,100.00%,0.1,0.6,0.7,0.2,0.3,0.1,0.1,0.3
2023-24,Julie Jekot,La Salle,15,1,5.6,0.8,0.2,1,20.00%,0,0.3,0.00%,0.2,0.7,27.30%,0.2,0.4,50.00%,0.1,0.5,0.6,0.1,0.3,0.2,0.1,0.1
2023-24,Emma Chardon,Maryland,8,0,6.8,1.5,0.6,0.8,83.30%,0.6,0.8,83.30%,0,0,--,0.3,0.3,100.00%,0.1,0.4,0.5,0.3,0.4,0,0,0.6
2023-24,Haley Huard,Montana,31,0,6.1,0.4,0.1,0.6,21.10%,0,0,--,0.1,0.6,21.10%,0,0.1,0.00%,0.1,1,1.1,0.3,0.2,0.1,0.1,0.6
2023-24,Liz Martino,Omaha,2,0,14.8,6,3,7,42.90%,3,5.5,54.50%,0,1.5,0.00%,0,1,0.00%,0.5,1,1.5,1.5,1,0.5,0,2
2023-24,Aicha Ndour,Illinois,9,0,3.5,1.3,0.7,0.7,100.00%,0.7,0.7,100.00%,0,0,--,0,0.7,0.00%,0.3,0.4,0.8,0,0.1,0.1,0.3,0.7
2023-24,Bella LaChance,Vanderbilt,22,1,6.8,0.5,0.2,0.5,33.30%,0.2,0.4,50.00%,0,0.2,0.00%,0.2,0.3,66.70%,0.1,0.6,0.7,0.6,0.2,0.4,0,0.4
2023-24,Makayla Edwards,Jacksonville,3,3,19.4,4,1,3,33.30%,1,2,50.00%,0,1,0.00%,2,3.3,60.00%,0,3,3,1,2.3,1,0,3
2023-24,Rylie Stephens,Samford,12,1,6,1,0.3,1.5,16.70%,0.2,0.8,20.00%,0.1,0.7,12.50%,0.4,0.5,83.30%,0.3,0.8,1.1,0.2,0.6,0.2,0,0.6
2023-24,Ashlyn Sage,Oral Roberts,10,0,8.4,1.2,0.3,2.5,12.00%,0,0.8,0.00%,0.3,1.7,17.60%,0.3,0.4,75.00%,0,0.7,0.7,0.7,0.4,0.3,0.1,0.8
2023-24,Jeanee Anderson,Alcorn,11,0,5.7,1.1,0.3,1.2,23.10%,0.3,0.8,33.30%,0,0.4,0.00%,0.5,0.6,85.70%,0.1,0.5,0.6,0.1,0.6,0.1,0,0.5
2023-24,Kyla Abraham,Baylor,4,0,6.8,3,1.5,2,75.00%,1.5,2,75.00%,0,0,--,0,0.3,0.00%,0.8,0.8,1.5,0.3,0.3,0.3,0,0.3
2023-24,Mady Calhoun,Brown,15,0,7.3,0.8,0.3,1.7,16.00%,0,0.1,0.00%,0.3,1.5,17.40%,0,0,--,0,0.4,0.4,0.1,0.4,0.1,0.1,0.4
2023-24,Michaela Stanfield,Penn,16,1,5.4,0.8,0.3,1,31.30%,0.2,0.6,30.00%,0.1,0.4,33.30%,0,0,--,0.1,0.4,0.6,0,0.1,0,0.1,0.2
2023-24,Briauna Thompson,UNC Asheville,16,4,7.2,0.8,0.3,0.9,33.30%,0.3,0.9,33.30%,0,0,--,0.1,0.4,33.30%,0.7,1.6,2.3,0.2,0.4,0.3,0.2,0.9
2023-24,Yle Exposito Perez,Abilene Christian,7,0,2.7,1.7,0.6,1.3,44.40%,0.4,0.7,60.00%,0.1,0.6,25.00%,0.4,0.6,75.00%,0,0.6,0.6,0,0.4,0,0,0.6
2023-24,Kaliana Salazar-Harrell,Cal St. Fullerton,17,0,7.3,0.7,0.3,1.4,21.70%,0.3,0.9,31.30%,0,0.4,0.00%,0.1,0.1,100.00%,0.2,0.5,0.6,0.9,0.7,0.4,0,0.2
2023-24,Mary Copple,Canisius,16,0,6.6,0.8,0.3,1.2,21.10%,0.1,0.3,20.00%,0.2,0.9,21.40%,0.1,0.1,50.00%,0.3,0.4,0.7,1.1,1.3,0.2,0.1,1
2023-24,Raymi Coueta,Duquesne,19,0,3.9,0.6,0.2,0.8,26.70%,0.2,0.6,36.40%,0,0.2,0.00%,0.2,0.5,44.40%,0.2,0.3,0.4,0.1,0.7,0,0.2,0.3
2023-24,Yiesha Williams,Evansville,4,0,10.3,3,1,2,50.00%,1,2,50.00%,0,0,--,1,1.5,66.70%,0.8,0,0.8,0.5,2.8,0.3,0.3,2.3
2023-24,Rebecca Osei-Owusu,FDU,15,0,4.4,0.8,0.3,0.9,35.70%,0.3,0.9,35.70%,0,0,--,0.1,0.3,40.00%,0.6,0.6,1.2,0.2,0.4,0.3,0.1,0.8
2023-24,Hanna Hansson,Furman,16,0,6.5,0.8,0.3,0.8,30.80%,0.3,0.8,30.80%,0,0,--,0.3,0.4,66.70%,0.4,0.8,1.3,0.2,0.3,0.2,0.3,0.9
2023-24,Jaiden Bryant,Missouri St.,11,0,4.3,1.1,0.4,0.9,40.00%,0.3,0.7,37.50%,0.1,0.2,50.00%,0.3,0.4,75.00%,0.3,0.3,0.5,0.1,0.1,0.5,0,0.9
2023-24,Kristen Crenshaw-Gill,New Orleans,11,0,3.2,1.1,0.4,1.6,22.20%,0,0.6,0.00%,0.4,1,36.40%,0,0,--,0,0.5,0.5,0.4,0,0,0,0.3
2023-24,Kaia Henderson,Ohio St.,14,0,4.7,0.9,0.4,1.1,37.50%,0.4,1,42.90%,0,0.1,0.00%,0,0,--,0.1,0.6,0.6,0.4,0.4,0,0,0.4
2023-24,Martha Pietsch,Oregon St.,11,1,8.9,1.1,0.5,1.3,35.70%,0.4,0.5,66.70%,0.1,0.7,12.50%,0.1,0.2,50.00%,0.2,1.3,1.5,1.1,0.5,0.4,0,0.7
2023-24,Aubrie Kierscht,Presbyterian,3,3,19,4,1.7,6.3,26.30%,1,2.3,42.90%,0.7,4,16.70%,0,0,--,0,1.7,1.7,0.3,1,0.3,0,1
2023-24,Natalie Nielsen,South Dakota St.,8,0,3.5,1.5,0.6,0.6,100.00%,0.6,0.6,100.00%,0,0,--,0.3,0.4,66.70%,0.3,0,0.3,0.1,0.4,0,0,0.4
2023-24,Sierra Godbolt,UCF,26,0,7.9,0.5,0.1,0.6,18.80%,0.1,0.5,23.10%,0,0.1,0.00%,0.2,0.4,60.00%,0.1,0.3,0.5,0.8,0.9,0.2,0,0.5
2023-24,Jada Brown,Vanderbilt,19,0,6.7,0.6,0.2,1.1,15.00%,0.1,0.2,25.00%,0.1,0.8,12.50%,0.2,0.3,66.70%,0.1,0.5,0.6,0.4,0.3,0.1,0,0.6
2023-24,Mikaylah Manley,Southern Miss.,14,0,4.6,0.9,0.4,0.9,38.50%,0.4,0.7,50.00%,0,0.2,0.00%,0.1,0.1,100.00%,0.1,0.5,0.6,0.3,0.1,0.1,0,0.4
2023-24,Maria Garcia,Southern Utah,15,0,4.5,0.8,0.3,1.1,29.40%,0.3,0.9,38.50%,0,0.3,0.00%,0.1,0.3,40.00%,0.1,0.1,0.1,0.2,0.1,0.1,0,0.5
2023-24,Tamar voor de Poort,St. Bonaventure,17,0,6.3,0.7,0.4,0.9,37.50%,0.4,0.9,37.50%,0,0,--,0,0,--,0.5,0.2,0.6,0.2,0.2,0.3,0.1,0.1
2023-24,Kayla Preston,Valparaiso,20,0,3.4,0.6,0.2,0.7,21.40%,0.1,0.6,18.20%,0.1,0.2,33.30%,0.3,0.5,55.60%,0.2,0.4,0.6,0,0.3,0.1,0.1,0.5
2023-24,Janie Bachmann,Holy Cross,8,0,3.4,1.5,0.5,0.9,57.10%,0.3,0.6,40.00%,0.3,0.3,100.00%,0.3,0.3,100.00%,0.5,0.9,1.4,0,0.3,0,0.1,0.4
2023-24,Teresa Kiewiet,Lafayette,13,0,4.9,0.9,0.3,1,30.80%,0.2,0.5,33.30%,0.2,0.5,28.60%,0.2,0.3,50.00%,0.2,0.3,0.5,0.1,0.4,0,0,0
2023-24,Camryn James,Little Rock,10,2,10.5,1.2,0.4,1.7,23.50%,0.4,1.7,23.50%,0,0,--,0.4,0.7,57.10%,0.5,1.5,2,0.3,0.2,0.1,0.3,1.9
2023-24,Natasha Barnes,Missouri St.,14,0,4.5,0.9,0.2,1.7,12.50%,0.1,0.9,8.30%,0.1,0.9,16.70%,0.3,0.6,50.00%,0,0.3,0.3,0.4,0.5,0.3,0,1
2023-24,Terissa BRICE,Radford,1,1,31,12,6,9,66.70%,6,9,66.70%,0,0,--,0,0,--,4,3,7,0,1,1,0,2
2023-24,Bella Hamel,Oregon,16,0,4.4,0.8,0.3,0.7,36.40%,0,0.2,0.00%,0.3,0.5,50.00%,0,0,--,0,0.8,0.8,0,0.1,0.1,0,0.3
2023-24,Emilly Monson,Purdue,20,0,3.7,0.6,0.2,1.3,15.40%,0.1,0.5,10.00%,0.2,0.8,18.80%,0.1,0.1,50.00%,0.1,0.4,0.5,0.4,0.4,0.2,0.1,0.6
2023-24,Rhema Collins,Ole Miss,11,0,5,1,0.2,0.8,22.20%,0.1,0.7,12.50%,0.1,0.1,100.00%,0.5,0.8,66.70%,0.6,0.8,1.5,0.3,0.4,0.1,0.2,0.6
2023-24,Alma Rashelbach,Portland St.,15,0,5,0.7,0.3,0.9,38.50%,0.3,0.8,41.70%,0,0.1,0.00%,0.1,0.1,50.00%,0.1,0.5,0.5,0.3,0.5,0.1,0.1,0.8
2023-24,Kennedy Brandt,Rutgers,9,0,5.2,1.2,0.3,0.9,37.50%,0.1,0.1,100.00%,0.2,0.8,28.60%,0.3,0.4,75.00%,0,0.6,0.6,0.1,0.1,0.1,0,0.2
2023-24,Jasmine Matthews,Louisiana,8,0,3.9,1.4,0.5,2.1,23.50%,0.4,1.8,21.40%,0.1,0.4,33.30%,0.3,0.5,50.00%,0.1,0.3,0.4,0,0.1,0,0,0.5
2023-24,Ally Hollifield,Memphis,13,0,5.5,0.8,0.2,1.2,12.50%,0.1,0.4,20.00%,0.1,0.8,9.10%,0.5,0.6,75.00%,0.4,0.5,0.8,0.5,0.5,0.5,0.1,0.4
2023-24,Paula Haw,Sacramento St.,7,4,13.6,1.6,0.7,2.3,31.30%,0.7,2.3,31.30%,0,0,--,0.1,0.6,25.00%,1.4,2.4,3.9,0.3,1.1,0.1,0.4,2.1
2023-24,Aubrey Blankenship,Samford,7,0,6.1,1.6,0.6,1.9,30.80%,0.3,1,28.60%,0.3,0.9,33.30%,0.1,0.1,100.00%,0.1,0.6,0.7,0.1,0.4,0.3,0,0.7
2023-24,Jorah Eppley,Stetson,19,0,5.2,0.6,0.2,0.8,25.00%,0.1,0.2,25.00%,0.2,0.6,25.00%,0,0,--,0.1,0.4,0.4,0.2,0.4,0.1,0,0.2
2023-24,Jade Clack,TCU,13,0,5.7,0.8,0.3,0.8,36.40%,0.2,0.5,28.60%,0.2,0.3,50.00%,0.1,0.2,50.00%,0.2,0.7,0.8,0.4,0.7,0.1,0,0.8
2023-24,Cia EklÃ¶f,Washington St.,7,0,7.2,1.6,0.6,1.6,36.40%,0.1,0.6,25.00%,0.4,1,42.90%,0,0.3,0.00%,0.6,0.6,1.1,0.7,0.4,0.1,0,0.6
2023-24,Zhara Adeyemi,Le Moyne,12,0,2.9,0.9,0.3,0.7,50.00%,0.3,0.7,50.00%,0,0,--,0.3,0.3,75.00%,0.2,0.3,0.5,0.1,0.3,0.3,0,0.4
2023-24,Solè Williams,Texas A&M,2,0,16.8,5.5,2,5.5,36.40%,0.5,1.5,33.30%,1.5,4,37.50%,0,0,--,0.5,2.5,3,0.5,0.5,0,0,1
2023-24,Bre Sutton,Arkansas St.,6,2,15.7,1.8,0.7,3.2,21.10%,0.7,2.2,30.80%,0,1,0.00%,0.5,0.7,75.00%,0.2,2.3,2.5,0.3,1.7,1.3,0.2,1
2023-24,Aniya Matthews,Lafayette,15,0,5.9,0.7,0.3,1,33.30%,0.3,0.9,35.70%,0,0.1,0.00%,0.1,0.1,50.00%,0.1,1.1,1.2,0.3,0.3,0.1,0.1,0.8
2023-24,Maeve Donnelly,Marist,7,0,9.1,1.6,0.7,1.9,38.50%,0.6,1.6,36.40%,0.1,0.3,50.00%,0,0,--,0.6,0.7,1.3,0.3,0.6,0.1,0.7,0.9
2023-24,Katelyn Levings,Tulsa,18,0,5.2,0.6,0.2,0.8,26.70%,0.2,0.6,30.00%,0.1,0.3,20.00%,0.1,0.1,100.00%,0.5,0.7,1.2,0.2,0.6,0.2,0.1,0.4
2023-24,Deborah Ogayemi,UTRGV,3,3,23.5,3.7,1.3,4.7,28.60%,1.3,4.3,30.80%,0,0.3,0.00%,1,2.7,37.50%,1,3,4,1,1.7,0.7,0,2.3
2023-24,Naya Ojukwu,Gonzaga,9,0,6.1,1.2,0.6,1.1,50.00%,0.6,1.1,50.00%,0,0,--,0.1,0.7,16.70%,0.4,0.6,1,0.6,0.8,0.3,0.2,1
2023-24,Makayla Waleed,Temple,9,0,3.8,1.2,0.4,1.1,40.00%,0.3,0.8,42.90%,0.1,0.3,33.30%,0.2,0.7,33.30%,0.1,0.4,0.6,0,0.2,0.4,0,0.6
2023-24,Madelyn Atkins,Denver,18,1,5.2,0.6,0.2,1.3,17.40%,0.1,0.1,50.00%,0.2,1.2,14.30%,0,0.1,0.00%,0,0.2,0.2,0.2,0.2,0.1,0,0.1
2023-24,Aly Wadkovsky,Elon,17,0,3.6,0.6,0.3,1.4,21.70%,0.3,1.3,22.70%,0,0.1,0.00%,0.1,0.1,50.00%,0.2,0.5,0.8,0.1,0.5,0.1,0.2,0.8
2023-24,Libby Stump,Montana,4,0,12,2.8,1,3.8,26.70%,1,2.8,36.40%,0,1,0.00%,0.8,0.8,100.00%,0,2.3,2.3,0.8,0.5,0.3,0,0.5
2023-24,Taylor Charles,Princeton,14,0,4.1,0.8,0.3,0.6,50.00%,0.2,0.5,42.90%,0.1,0.1,100.00%,0.1,0.1,100.00%,0.2,0.4,0.6,0.3,0.1,0.1,0.1,0.3
2023-24,Hawa Balde-Camara,Queens (NC),24,4,9.7,0.5,0.2,0.5,36.40%,0.2,0.4,44.40%,0,0.1,0.00%,0.1,0.3,42.90%,0.5,1.3,1.8,0.2,0.9,0.2,0.6,2.3
2023-24,Andrea Montesinos,A&M-Corpus Christi,11,0,2.6,1,0.4,0.7,50.00%,0.1,0.2,50.00%,0.3,0.5,50.00%,0,0.2,0.00%,0,0.3,0.3,0.3,0.2,0.2,0,0.3
2023-24,Lexi Bugajski,App State,15,0,5.8,0.7,0.3,1.3,21.10%,0.1,0.7,9.10%,0.2,0.5,37.50%,0,0,--,0.3,1,1.3,0.3,0.7,0.3,0.2,0.7
2023-24,Cristina SÃ¡nchez Cerqueira,Arkansas,19,0,4.6,0.6,0.3,1.2,22.70%,0.3,0.9,27.80%,0,0.2,0.00%,0.1,0.1,50.00%,0.3,0.7,1,0.1,0.3,0,0.2,0.7
2023-24,Olivia Smith,Ball St.,8,0,2.9,1.4,0.5,1.3,40.00%,0.5,1.3,40.00%,0,0,--,0.4,1,37.50%,0.5,0.9,1.4,0,0,0.1,0.1,0.6
2023-24,Breya Busby,Bryant,5,0,5.9,2.2,1,2.2,45.50%,1,1.8,55.60%,0,0.4,0.00%,0.2,0.2,100.00%,0.4,0.4,0.8,0.2,0.2,0.6,0,1.2
2023-24,Ida Jonsson Ojala,Buffalo,16,0,4.4,0.7,0.3,0.4,57.10%,0.3,0.4,57.10%,0,0,--,0.2,0.3,75.00%,0.4,0.4,0.8,0.3,0.4,0,0,1
2023-24,Circe Rubio Remolar,Delaware St.,9,0,5.8,1.2,0.4,1.2,36.40%,0.4,1.2,36.40%,0,0,--,0.3,0.4,75.00%,0.4,0.6,1,0.2,0.7,0.1,0.1,0.9
2023-24,Jordan Brooks,CSU Bakersfield,15,0,7.9,0.7,0.3,1,26.70%,0.3,1,26.70%,0,0,--,0.1,0.7,18.20%,0.5,0.3,0.7,0,0.7,0.1,0.4,1.9
2023-24,Blau Tor,Columbia,10,0,3.4,1,0.3,0.5,60.00%,0.3,0.4,75.00%,0,0.1,0.00%,0.4,0.5,80.00%,0.1,0.6,0.7,0.1,0.1,0.2,0,0.4
2023-24,Arantxa Portalez,Delaware,11,0,5.7,0.9,0.5,1.3,35.70%,0.5,1,45.50%,0,0.3,0.00%,0,0.1,0.00%,0.4,1.3,1.6,0.5,0.7,0.1,0.1,0.7
2023-24,Idalis Lee,Delaware St.,6,0,8.9,1.7,0.5,1.2,42.90%,0.3,0.8,40.00%,0.2,0.3,50.00%,0.5,0.8,60.00%,0,1,1,1,0.8,0.3,0.2,0.3
2023-24,Katie Peneueta,NC State,8,0,5,1.3,0.4,1.5,25.00%,0,0.3,0.00%,0.4,1.3,30.00%,0.1,0.3,50.00%,0.3,0.3,0.5,0.4,0,0,0,0.8
2023-24,Ella Brow,SMU,1,0,24.1,10,3,5,60.00%,1,2,50.00%,2,3,66.70%,2,2,100.00%,1,4,5,1,1,0,0,0
2023-24,Georgia Grigoropoulou,Santa Clara,13,0,4.1,0.8,0.3,0.8,36.40%,0.3,0.8,36.40%,0,0,--,0.2,0.2,100.00%,0.5,0.5,1,0.2,0.2,0.1,0.2,0.6
2023-24,Zhane Thompson,UTEP,7,0,7.5,1.4,0.4,2,21.40%,0,0.3,0.00%,0.4,1.7,25.00%,0.1,0.3,50.00%,0,0.4,0.4,0.7,0,0.1,0,0.3
2023-24,Mae Afoa,USC Upstate,3,0,12.3,3.3,1,3.3,30.00%,1,2.7,37.50%,0,0.7,0.00%,1.3,2,66.70%,0,2.7,2.7,0,2,0,0,1
2023-24,Mya Pratcher,Jackson St.,15,0,6.4,0.7,0.3,0.5,50.00%,0.3,0.5,50.00%,0,0,--,0.1,0.4,33.30%,0.7,0.7,1.4,0,0.3,0.1,0.1,0.9
2023-24,Ariana Simmons,Alabama St.,13,1,6.2,0.8,0.3,2,15.40%,0.3,1.4,22.20%,0,0.6,0.00%,0.2,0.2,100.00%,0.4,0.4,0.8,0.3,1.7,0,0,0.7
2023-24,Camille Jentzsch,Eastern Wash.,2,0,11.3,5,2,5,40.00%,1.5,4,37.50%,0.5,1,50.00%,0.5,1,50.00%,0,1.5,1.5,0,0,0.5,0.5,1
2023-24,Breeje Schuler,Eastern Wash.,15,0,4.4,0.7,0.2,0.7,30.00%,0.1,0.3,50.00%,0.1,0.4,16.70%,0.2,0.3,75.00%,0.2,0.1,0.3,0.2,0.2,0.1,0,0.3
2023-24,Evangelia Davlakou,New Orleans,6,0,4.5,1.7,0.7,1.7,40.00%,0.5,0.7,75.00%,0.2,1,16.70%,0.2,0.3,50.00%,0,0.3,0.3,0,0.7,0.3,0,0.7
2023-24,McKenzie Matheny,Mount St. Mary's,16,0,7.3,0.6,0.3,1,31.30%,0.3,0.9,35.70%,0,0.1,0.00%,0,0.1,0.00%,0.4,0.8,1.1,0.2,0.6,0.2,0.1,1.1
2023-24,Tori Rubel,UT Martin,25,1,4.9,0.4,0.2,0.5,30.80%,0.1,0.3,25.00%,0.1,0.2,40.00%,0,0.1,0.00%,0.2,0.7,0.9,0.1,0.2,0.2,0,0.1
2023-24,Breana Delaney,Stonehill,22,0,5.6,0.5,0.1,0.5,20.00%,0,0.1,0.00%,0.1,0.4,25.00%,0.2,0.2,100.00%,0.3,0.1,0.4,0.1,0.2,0,0.1,0.3
2023-24,Taniya McGown,South Carolina St.,1,0,19.3,10,2,3,66.70%,1,1,100.00%,1,2,50.00%,5,7,71.40%,0,2,2,1,2,0,0,1
2023-24,Aaliyah Gayles,Southern California,7,0,6.3,1.4,0.6,1.1,50.00%,0.4,0.6,75.00%,0.1,0.6,25.00%,0.1,0.6,25.00%,0.3,0.6,0.9,0.4,1,0.4,0,0.7
2023-24,Trinity Fields,UNC Asheville,17,0,4.4,0.6,0.1,0.5,25.00%,0.1,0.1,50.00%,0.1,0.4,16.70%,0.3,0.4,83.30%,0.1,0.6,0.8,0.1,0.2,0.2,0,0.6
2023-24,Sydney Barker,North Carolina,12,0,3.7,0.8,0.3,0.7,50.00%,0.2,0.3,66.70%,0.2,0.4,40.00%,0,0,--,0.2,0.1,0.3,0,0.2,0.2,0,0.3
2023-24,Ane Astarloa,Northwestern St.,7,0,2.9,1.4,0.6,1.3,44.40%,0.6,1.3,44.40%,0,0,--,0.3,0.7,40.00%,0.3,0.7,1,0,0,0,0,0.9
2023-24,Niaisya Ervin,Northwestern St.,3,0,12.5,3.3,1.3,4,33.30%,0.7,2.3,28.60%,0.7,1.7,40.00%,0,0,--,0.3,1,1.3,0.7,2.7,0,0.3,0.3
2023-24,Alison Stephens,Omaha,11,0,4.4,0.9,0.2,1.5,12.50%,0,0.4,0.00%,0.2,1.1,16.70%,0.4,0.4,100.00%,0.2,0.6,0.8,0.4,0.1,0.3,0.1,0.2
2023-24,Hailey Johnson,Pepperdine,18,2,6.7,0.6,0.2,1.2,13.60%,0,0.2,0.00%,0.2,1,16.70%,0.1,0.1,50.00%,0,0.2,0.2,0.3,0.4,0.1,0,0.4
2023-24,Mia Monroe,Prairie View,10,0,3.2,1,0.3,0.9,33.30%,0,0.1,0.00%,0.3,0.8,37.50%,0.1,0.1,100.00%,0,0.1,0.1,0.1,0.1,0,0,0.4
2023-24,Sophia Griego,UIW,8,0,4.9,1.3,0.4,1.8,21.40%,0.1,0.6,20.00%,0.3,1.1,22.20%,0.3,0.3,100.00%,0.4,0.3,0.6,0,0.4,0.1,0,0
2023-24,Mallory McQuietor,UIW,7,0,3.5,1.4,0.4,1.1,37.50%,0.4,1,42.90%,0,0.1,0.00%,0.6,0.7,80.00%,0.7,0.4,1.1,0.1,0.6,0.1,0.1,1
2023-24,Layla Hood,Kennesaw St.,14,3,5.9,0.7,0.3,0.8,36.40%,0.3,0.8,36.40%,0,0,--,0.1,0.3,50.00%,0.6,0.9,1.4,0,0.6,0.1,0.1,0.9
2023-24,Amelie Sitterud,LMU (CA),13,0,3.7,0.8,0.2,1.3,17.60%,0,0.3,0.00%,0.2,1,23.10%,0.1,0.2,50.00%,0.2,0.2,0.4,0,0.2,0.1,0.1,0.8
2023-24,Vanessa Jurewicz,Milwaukee,15,0,6.9,0.7,0.3,1.5,18.20%,0.3,1.2,22.20%,0,0.3,0.00%,0.1,0.2,66.70%,0.1,0.5,0.6,0.5,0.8,0.1,0.1,0.9
2023-24,Lucia Lara,Mississippi Val.,6,3,12.9,1.7,0.7,1.8,36.40%,0.7,1.8,36.40%,0,0,--,0.3,0.3,100.00%,0.5,1.2,1.7,0.2,0.8,0.5,0.5,2
2023-24,Mikayla Woods,Jackson St.,13,0,5.5,0.8,0.2,0.8,20.00%,0.2,0.5,33.30%,0,0.3,0.00%,0.5,0.8,60.00%,0.4,0.6,1,0.2,0.1,0.2,0.1,0.2
2023-24,Stephanie Mayerhofer,Bryant,12,0,4.5,0.8,0.3,1.3,25.00%,0.2,0.2,100.00%,0.2,1.2,14.30%,0,0,--,0.2,0.2,0.3,0.1,0.3,0.1,0,0.1
2023-24,Khya Jenkins,Coppin St.,24,3,7.7,0.4,0.2,0.6,33.30%,0.2,0.6,33.30%,0,0,--,0,0,--,0.4,0.6,1,0.4,0.3,0.2,0,1.2
2023-24,Lexi Green,Cornell,13,0,5.5,0.8,0.3,1.4,22.20%,0.2,1.2,18.80%,0.1,0.2,50.00%,0.1,0.1,100.00%,0,0.3,0.3,0.3,0.2,0.1,0,0.2
2023-24,Allie McGinn,FDU,18,0,4.7,0.6,0.2,0.4,50.00%,0.2,0.4,50.00%,0,0,--,0.1,0.3,33.30%,0.3,0.3,0.6,0.2,0.3,0.3,0.1,0.5
2023-24,Ash'a Thompson,Houston,12,1,5.8,0.8,0.4,1.4,29.40%,0.4,1.3,31.30%,0,0.1,0.00%,0,0.2,0.00%,0.3,0.6,0.9,0.3,0.8,0.3,0,0.6
2023-24,Taylia Stimpson,Utah St.,4,0,7.7,2.5,1.3,3,41.70%,1.3,2.8,45.50%,0,0.3,0.00%,0,0,--,0.3,0.8,1,0.3,2.5,0,0,0.5
2023-24,Jayda Clark,Boise St.,18,0,6,0.6,0.2,0.4,37.50%,0.2,0.3,50.00%,0,0.1,0.00%,0.2,0.4,50.00%,0.3,0.3,0.6,0.5,0.3,0.2,0,0.3
2023-24,Cydney Rivera,Detroit Mercy,7,0,6.8,1.4,0.6,1.6,36.40%,0.6,1.6,36.40%,0,0,--,0.3,0.3,100.00%,0.3,0.9,1.1,0.7,0.9,0.3,0,0.7
2023-24,Yaniah Curry,Toledo,22,0,4.4,0.5,0.2,0.5,40.00%,0.1,0.2,60.00%,0,0.2,20.00%,0,0.1,33.30%,0.2,0.2,0.4,0.3,0.1,0.1,0,0.5
2023-24,Leiya Stuart,Dartmouth,19,0,4,0.5,0.2,0.6,36.40%,0.2,0.4,42.90%,0.1,0.2,25.00%,0.1,0.1,50.00%,0,0.2,0.2,0.2,0.2,0.3,0,0.1
2023-24,Jillian Casey,Quinnipiac,16,0,8.9,0.6,0.2,1.3,14.30%,0,0.3,0.00%,0.2,1.1,17.60%,0,0,--,0.1,0.7,0.8,0.5,0.3,0.2,0,0.3
2023-24,Briana Johns,Saint Louis,21,2,5.1,0.4,0.2,1.1,17.40%,0.1,0.5,27.30%,0,0.6,8.30%,0,0,--,0.3,0.2,0.5,0.3,0.4,0.1,0,0.9
2023-24,Tarryn Ross,UC Irvine,20,1,3.4,0.5,0.2,1,15.80%,0,0.1,0.00%,0.2,0.9,17.60%,0,0,--,0,0.2,0.2,0,0.2,0,0.1,0.2
2023-24,Ciara Brannon,Sacred Heart,6,5,13.8,1.5,0.7,1.7,40.00%,0.7,1.7,40.00%,0,0,--,0.2,0.7,25.00%,0.8,1,1.8,0.2,1.3,0.2,1,3
2023-24,Maggie Brown,USC Upstate,7,0,6.3,1.3,0.6,1.3,44.40%,0.6,1.1,50.00%,0,0.1,0.00%,0.1,0.3,50.00%,0.4,0.6,1,0.1,0.7,0,0,0.1
